page_id,route,route_name,surface_kind,backend_view,roles,templates,previous_test_reference,audit_execution_status
UI-PAGE-91F4AA5CD6,/admin-panel/users/<str:user_id>,admin_user_detail,page,apps.frontend.views.extended_views.admin_user_detail_view,ADMIN | CD | HR,pages/admin/user_detail.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8D0400A928,/admin-panel/workflow-rules,admin_workflow_rules,page,apps.frontend.views.extended_views.admin_workflow_rules_view,ADMIN,pages/admin/workflow_rules.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D2B38D8D70,/analytics,analytics_dashboard,page,apps.frontend.views.analytics_views.analytics_dashboard_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6D56DC65A1,/analytics/,,page,apps.frontend.views.analytics_views.analytics_dashboard_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2ED079648B,/analytics/closure-quality,closure_quality,page,apps.frontend.views.closure_quality_views.closure_quality_view,ADMIN | IA,pages/analytics/workspace.html | partials/analytics/closure_quality_workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-21F0B4B97B,/analytics/country-director,cd_analytics,page,apps.frontend.views.analytics_views.cd_analytics_view,ADMIN | CD,pages/analytics/workspace.html | partials/analytics/cd/body.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8718298CAA,/analytics/country-director/drilldown,cd_analytics_drilldown,partial,apps.frontend.views.analytics_views.cd_analytics_drilldown_view,ADMIN | CD,partials/analytics/cd/drilldown.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-F58E426EBA,/analytics/country-director/export,cd_analytics_export,export,apps.frontend.views.analytics_views.cd_analytics_export_view,ADMIN | CD,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8F013D0E67,/analytics/country-director/ssa-heatmap,cd_ssa_heatmap,partial,apps.frontend.views.analytics_views.cd_ssa_heatmap_view,ADMIN | CD,partials/analytics/cd/district_heatmap.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D674288529,/analytics/customize-dashboard,analytics_customize_dashboard,drawer,apps.frontend.views.analytics_views.analytics_customize_dashboard_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/schools/toast_success.html | partials/analytics/customize_dashboard_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E9BCF7A69A,/analytics/drilldown,analytics_drilldown,drawer,apps.frontend.views.analytics_views.analytics_drilldown_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/analytics/drilldown_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6976FECD39,/analytics/export,analytics_export,export,apps.frontend.views.analytics_views.analytics_export_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-F3AF182F18,/analytics/people,people_analytics,page,apps.frontend.views.hr_views.people_analytics_section_view,ADMIN | CD | HR | RVP,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B5ED79ABAD,/analytics/program-lead,pl_analytics,page,apps.frontend.views.analytics_views.pl_analytics_view,ADMIN | PL,pages/analytics/workspace.html | partials/analytics/pl/body.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8890670650,/analytics/program-lead/drilldown,pl_analytics_drilldown,partial,apps.frontend.views.analytics_views.pl_analytics_drilldown_view,ADMIN | PL,partials/analytics/pl/drilldown.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5762A28C1E,/analytics/program-lead/export,pl_analytics_export,export,apps.frontend.views.analytics_views.pl_analytics_export_view,ADMIN | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5C082E0BC3,/analytics/publishing,analytics_publishing_status,page,apps.frontend.views.closure_views.analytics_publishing_status_view,ADMIN | CD | IA,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-30F6E29C6E,/analytics/publishing/,,page,apps.frontend.views.closure_views.analytics_publishing_status_view,ADMIN | CD | IA,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7A183876B6,/analytics/schedule-report,analytics_schedule_report,drawer,apps.frontend.views.analytics_views.analytics_schedule_report_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,partials/schools/toast_success.html | partials/analytics/schedule_report_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-32A0E647C0,/analytics/school-closures,closure_impact,page,apps.frontend.views.closure_impact_views.closure_impact_view,ADMIN | CD | RVP,pages/analytics/workspace.html | partials/analytics/closure_impact_workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-AF1CF4FDC0,/analytics/verification-quality,verification_quality,page,apps.frontend.views.ia_views.verification_quality_section_view,ADMIN | CD | IA,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-91505FDFED,/analytics/visit-effectiveness,visit_effectiveness,page,apps.frontend.views.visit_effectiveness_views.visit_effectiveness_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RVP,pages/analytics/workspace.html | partials/analytics/visit_effectiveness_workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BB675805DE,/api/analytics/combine-map-boundaries,combine_map_boundaries,action,apps.frontend.views.analytics_views.combine_map_boundaries_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-86E2200E55,/api/analytics/map-subcounties,map_subcounty_metrics,action,apps.frontend.views.analytics_views.map_subcounty_metrics_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1BACC71B5F,/budget,budget,page,apps.frontend.views.budget_views.budget_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RVP,pages/budgets/monthly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-04C3EE0B01,/budget/,,page,apps.frontend.views.budget_views.budget_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RVP,pages/budgets/monthly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6F5541CFE7,/budgets/monthly,monthly_budget,action,apps.frontend.views.budget_views.monthly_budget_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7ABC671B29,/budgets/overview,budget_overview,page,apps.frontend.views.finance_views.budget_overview_view,ACCOUNTANT | ADMIN | CD | IA | RVP,pages/budget/index.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B1D64A4041,/business-transformation,business_transformation,page,apps.business_transformation.frontend_views.workspace_page,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PARTNER | PROJECT_COORDINATOR | RVP,pages/business_transformation/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-481A3D9334,/business-transformation/business-accounting-finance,business_transformation_finance,page,apps.business_transformation.frontend_views.financial_health_page,BUSINESS_TRANSFORMATION,pages/business_transformation/financial_health.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BE50691B49,/business-transformation/cases/<str:case_id>/triage,business_transformation_triage,action,apps.business_transformation.frontend_views.triage_action,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PARTNER | PROJECT_COORDINATOR | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7F19CD639C,/business-transformation/government-requirements,business_transformation_government,page,apps.business_transformation.frontend_views.government_requirements_page,BUSINESS_TRANSFORMATION,pages/business_transformation/government_requirements.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DC6CE0C3E0,/business-transformation/impact-reports,business_transformation_reports,page,apps.business_transformation.frontend_views.impact_reports_page,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PARTNER | PROJECT_COORDINATOR | RPL | RVP,pages/business_transformation/impact_reports.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D8BE58FD57,/business-transformation/overview,business_transformation_overview,page,apps.business_transformation.frontend_views.workspace_page,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PARTNER | PROJECT_COORDINATOR | RVP,pages/business_transformation/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-994C4ED166,/business-transformation/portfolio,business_transformation_portfolio,partial,apps.business_transformation.frontend_views.portfolio_partial,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | PARTNER | PROJECT_COORDINATOR | RVP,partials/business_transformation/portfolio.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-81A987A3FC,/calendar,calendar,page,apps.frontend.views.extended_views.calendar_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/calendar/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3E61528A88,/calendar/events,calendar_event_create,action,apps.frontend.views.extended_views.calendar_event_create_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8C06725597,/candidate-pipeline,candidate_pipeline,page,apps.frontend.views.hr_views.candidate_pipeline_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-34FBF7294D,/candidate-pipeline/<str:application_id>,application_drawer,drawer,apps.frontend.views.hr_programme_views.application_drawer,ADMIN | HR,partials/hr/form_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-478A959BAD,/candidate-pipeline/<str:application_id>/advance,application_advance,action,apps.frontend.views.hr_programme_views.application_advance,ADMIN | HR,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-ADA2C3F609,/candidate-pipeline/<str:application_id>/hire,application_hire,action,apps.frontend.views.hr_programme_views.application_hire,ADMIN | HR,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-47512B11CB,/candidate-pipeline/new,application_record_drawer,drawer,apps.frontend.views.hr_programme_views.application_record_drawer,ADMIN | HR,partials/hr/form_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-97B63C8157,/candidate-pipeline/record,application_record,action,apps.frontend.views.hr_programme_views.application_record,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-290301ACE8,/cce-leadership/coaching,cce_regional_coaching,page,apps.frontend.views.cce_leadership_views.regional_coaching_view,ADMIN | CD | PL | RPL,pages/cce_leadership/workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
